2022-01-14 07:08:39,778,1,1,1,0
2022-01-14 07:08:46,777,1,1,1,0
2022-01-14 07:08:53,778,1,1,1,0
2022-01-14 07:09:00,775,1,1,1,0
2022-01-14 07:09:07,782,1,1,1,0
2022-01-14 07:09:14,803,1,1,1,0
2022-01-14 07:09:21,821,1,1,1,0
2022-01-14 07:09:28,839,1,1,1,0
2022-01-14 07:09:35,853,1,1,1,0
2022-01-14 07:09:42,873,1,1,1,0
2022-01-14 07:09:49,893,1,1,1,0
2022-01-14 07:09:56,908,1,1,1,0
2022-01-14 07:10:03,922,1,1,1,0
2022-01-14 07:10:10,925,1,1,1,0
2022-01-14 07:10:17,926,1,1,1,0
2022-01-14 07:10:24,927,1,1,1,0
2022-01-14 07:10:31,924,1,1,1,0
2022-01-14 07:10:38,925,1,1,1,0
2022-01-14 07:10:45,925,1,1,1,0
2022-01-14 07:10:52,924,1,1,1,0
2022-01-14 07:10:59,925,1,1,1,0
2022-01-14 07:11:06,924,1,1,1,0
2022-01-14 07:11:14,923,1,1,1,0
2022-01-14 07:11:21,925,1,1,1,0
2022-01-14 07:11:28,925,1,1,1,0
2022-01-14 07:11:35,925,1,1,1,0
2022-01-14 07:11:42,927,1,1,1,0
2022-01-14 07:11:49,925,1,1,1,0
2022-01-14 07:11:56,924,1,1,1,0
2022-01-14 07:12:03,922,1,1,1,0
2022-01-14 07:12:10,924,1,1,1,0
2022-01-14 07:12:17,926,1,1,1,0
2022-01-14 07:12:24,924,1,1,1,0
2022-01-14 07:12:31,923,1,1,1,0
2022-01-14 07:12:38,923,1,1,1,0
2022-01-14 07:12:45,924,1,1,1,0
2022-01-14 07:12:52,925,1,1,1,0
2022-01-14 07:13:00,923,1,1,1,0
2022-01-14 07:13:07,920,1,1,1,0
2022-01-14 07:13:14,922,1,1,1,0
2022-01-14 07:13:21,925,1,1,1,0
2022-01-14 07:13:28,925,1,1,1,0
2022-01-14 07:13:35,923,1,1,1,0
2022-01-14 07:13:42,923,1,1,1,0
2022-01-14 07:13:49,923,1,1,1,0
2022-01-14 07:13:56,922,1,1,1,0
2022-01-14 07:14:03,922,1,1,1,0
2022-01-14 07:14:10,922,1,1,1,0
2022-01-14 07:14:17,919,1,1,1,0
2022-01-14 07:14:24,920,1,1,1,0
2022-01-14 07:14:31,923,1,1,1,0
2022-01-14 07:14:39,922,1,1,1,0
2022-01-14 07:14:46,922,1,1,1,0
2022-01-14 07:14:53,920,1,1,1,0
2022-01-14 07:15:00,920,1,1,1,0
2022-01-14 07:15:07,923,1,1,1,0
2022-01-14 07:15:14,921,1,1,1,0
2022-01-14 07:15:21,920,1,1,1,0
2022-01-14 07:15:28,920,1,1,1,0
2022-01-14 07:15:35,920,1,1,1,0
2022-01-14 07:15:42,921,1,1,1,0
2022-01-14 07:15:49,922,1,1,1,0
2022-01-14 07:15:56,920,1,1,1,0
2022-01-14 07:16:03,921,1,1,1,0
2022-01-14 07:16:10,921,1,1,1,0
2022-01-14 07:16:17,921,1,1,1,0
2022-01-14 07:16:25,920,1,1,1,0
2022-01-14 07:16:32,917,1,1,1,0
2022-01-14 07:16:39,918,1,1,1,0
2022-01-14 07:16:46,918,1,1,1,0
2022-01-14 07:16:53,915,1,1,1,0
2022-01-14 07:17:00,916,1,1,1,0
2022-01-14 07:17:07,920,1,1,1,0
2022-01-14 07:17:14,920,1,1,1,0
2022-01-14 07:17:21,920,1,1,1,0
2022-01-14 07:17:28,919,1,1,1,0
2022-01-14 07:17:35,917,1,1,1,0
2022-01-14 07:17:42,917,1,1,1,0
2022-01-14 07:17:49,919,1,1,1,0
2022-01-14 07:17:56,917,1,1,1,0
2022-01-14 07:18:04,918,1,1,1,0
2022-01-14 07:18:11,918,1,1,1,0
2022-01-14 07:18:18,917,1,1,1,0
2022-01-14 07:18:25,919,1,1,1,0
2022-01-14 07:18:32,918,1,1,1,0
2022-01-14 07:18:39,916,1,1,1,0
2022-01-14 07:18:46,914,1,1,1,0
2022-01-14 07:18:53,916,1,1,1,0
2022-01-14 07:19:00,920,1,1,1,0
2022-01-14 07:19:07,918,1,1,1,0
2022-01-14 07:19:14,916,1,1,1,0
