2022-01-14 06:58:34,0,1,1,1,0
2022-01-14 06:58:41,0,1,1,1,0
2022-01-14 06:58:48,0,1,1,1,0
2022-01-14 06:58:55,0,1,1,1,0
2022-01-14 06:59:02,0,1,1,1,0
2022-01-14 06:59:09,0,1,1,1,0
2022-01-14 06:59:16,0,1,1,1,0
2022-01-14 06:59:23,0,1,1,1,0
2022-01-14 06:59:30,0,1,1,1,0
2022-01-14 06:59:38,0,1,1,1,1
2022-01-14 06:59:45,696,1,1,1,0
2022-01-14 06:59:52,696,1,1,1,0
2022-01-14 06:59:59,696,1,1,1,0
2022-01-14 07:00:06,696,1,1,1,0
2022-01-14 07:00:13,696,1,1,1,0
2022-01-14 07:00:20,696,1,1,1,0
2022-01-14 07:00:27,696,1,1,1,0
2022-01-14 07:00:34,696,1,1,1,0
2022-01-14 07:00:41,696,1,1,1,0
2022-01-14 07:00:48,696,1,1,1,0
2022-01-14 07:00:55,696,1,1,1,1
2022-01-14 07:01:02,696,1,1,1,0
2022-01-14 07:01:09,696,1,1,1,0
2022-01-14 07:01:16,696,1,1,1,0
2022-01-14 07:01:23,696,1,1,1,0
2022-01-14 07:01:30,696,1,1,1,0
2022-01-14 07:01:37,696,1,1,1,0
2022-01-14 07:01:44,696,1,1,1,0
2022-01-14 07:01:51,696,1,1,1,0
2022-01-14 07:01:58,696,1,1,1,0
2022-01-14 07:02:05,696,1,1,1,0
2022-01-14 07:02:12,696,1,1,1,1
2022-01-14 07:02:19,696,1,1,1,0
2022-01-14 07:02:26,696,1,1,1,0
2022-01-14 07:02:33,696,1,1,1,0
2022-01-14 07:02:40,696,1,1,1,0
2022-01-14 07:02:47,696,1,1,1,0
2022-01-14 07:02:54,696,1,1,1,0
2022-01-14 07:03:01,696,1,1,1,0
2022-01-14 07:03:08,696,1,1,1,0
2022-01-14 07:03:15,696,1,1,1,0
2022-01-14 07:03:22,696,1,1,1,0
2022-01-14 07:03:29,696,1,1,1,1
2022-01-14 07:03:36,697,1,1,1,0
2022-01-14 07:03:43,697,1,1,1,0
2022-01-14 07:03:50,697,1,1,1,0
2022-01-14 07:03:57,697,1,1,1,0
2022-01-14 07:04:04,697,1,1,1,0
2022-01-14 07:04:11,697,1,1,1,0
2022-01-14 07:04:18,697,1,1,1,0
2022-01-14 07:04:25,697,1,1,1,0
2022-01-14 07:04:32,697,1,1,1,0
2022-01-14 07:04:39,697,1,1,1,0
2022-01-14 07:04:46,697,1,1,1,1
2022-01-14 07:04:53,698,1,1,1,0
2022-01-14 07:05:00,698,1,1,1,0
2022-01-14 07:05:07,698,1,1,1,0
2022-01-14 07:05:14,698,1,1,1,0
2022-01-14 07:05:21,698,1,1,1,0
2022-01-14 07:05:28,698,1,1,1,0
2022-01-14 07:05:35,698,1,1,1,0
2022-01-14 07:05:42,698,1,1,1,0
2022-01-14 07:05:49,698,1,1,1,0
2022-01-14 07:05:56,698,1,1,1,0
2022-01-14 07:06:03,698,1,1,1,1
2022-01-14 07:06:10,697,1,1,1,0
2022-01-14 07:06:17,697,1,1,1,0
2022-01-14 07:06:24,697,1,1,1,0
2022-01-14 07:06:31,697,1,1,1,0
2022-01-14 07:06:38,697,1,1,1,0
2022-01-14 07:06:45,697,1,1,1,0
2022-01-14 07:06:52,697,1,1,1,0
2022-01-14 07:06:59,697,1,1,1,0
2022-01-14 07:07:06,697,1,1,1,0
2022-01-14 07:07:13,697,1,1,1,0
2022-01-14 07:07:20,697,1,1,1,1
2022-01-14 07:07:27,699,1,1,1,0
2022-01-14 07:07:34,699,1,1,1,0
2022-01-14 07:07:41,699,1,1,1,0
2022-01-14 07:07:48,699,1,1,1,0
2022-01-14 07:07:55,699,1,1,1,0
2022-01-14 07:08:02,699,1,1,1,0
2022-01-14 07:08:09,699,1,1,1,0
2022-01-14 07:08:16,699,1,1,1,0
2022-01-14 07:08:23,699,1,1,1,0
2022-01-14 07:08:30,699,1,1,1,0
2022-01-14 07:08:37,699,1,1,1,1
2022-01-14 07:08:44,700,1,1,1,0
2022-01-14 07:08:51,700,1,1,1,0
2022-01-14 07:08:58,700,1,1,1,0
2022-01-14 07:09:05,700,1,1,1,0
2022-01-14 07:09:12,700,1,1,1,0
2022-01-14 07:09:19,700,1,1,1,0
2022-01-14 07:09:26,700,1,1,1,0
2022-01-14 07:09:33,700,1,1,1,0
2022-01-14 07:09:40,700,1,1,1,0
2022-01-14 07:09:47,700,1,1,1,0
2022-01-14 07:09:54,700,1,1,1,1
2022-01-14 07:10:01,697,1,1,1,0
2022-01-14 07:10:08,697,1,1,1,0
2022-01-14 07:10:15,697,1,1,1,0
2022-01-14 07:10:22,697,1,1,1,0
2022-01-14 07:10:29,697,1,1,1,0
2022-01-14 07:10:36,697,1,1,1,0
2022-01-14 07:10:43,697,1,1,1,0
2022-01-14 07:10:50,697,1,1,1,0
2022-01-14 07:10:57,697,1,1,1,0
2022-01-14 07:11:04,697,1,1,1,0
2022-01-14 07:11:11,697,1,1,1,1
2022-01-14 07:11:18,696,1,1,1,0
2022-01-14 07:11:25,696,1,1,1,0
