2022-01-14 06:58:26,0,1,1,1,0
2022-01-14 06:58:33,0,1,1,1,0
2022-01-14 06:58:40,0,1,1,1,0
2022-01-14 06:58:47,0,1,1,1,0
2022-01-14 06:58:54,0,1,1,1,0
2022-01-14 06:59:01,0,1,1,1,0
2022-01-14 06:59:08,0,1,1,1,0
2022-01-14 06:59:15,0,1,1,1,0
2022-01-14 06:59:22,0,1,1,1,0
2022-01-14 06:59:29,0,1,1,1,1
2022-01-14 06:59:36,696,1,1,1,0
2022-01-14 06:59:43,696,1,1,1,0
2022-01-14 06:59:50,696,1,1,1,0
2022-01-14 06:59:57,696,1,1,1,0
2022-01-14 07:00:04,696,1,1,1,0
2022-01-14 07:00:11,696,1,1,1,0
2022-01-14 07:00:18,696,1,1,1,0
2022-01-14 07:00:26,696,1,1,1,0
2022-01-14 07:00:33,696,1,1,1,0
2022-01-14 07:00:40,696,1,1,1,0
2022-01-14 07:00:47,696,1,1,1,1
2022-01-14 07:00:54,697,1,1,1,0
2022-01-14 07:01:01,697,1,1,1,0
2022-01-14 07:01:08,697,1,1,1,0
2022-01-14 07:01:15,697,1,1,1,0
2022-01-14 07:01:22,697,1,1,1,0
2022-01-14 07:01:29,697,1,1,1,0
2022-01-14 07:01:36,697,1,1,1,0
2022-01-14 07:01:43,697,1,1,1,0
2022-01-14 07:01:50,697,1,1,1,0
2022-01-14 07:01:57,697,1,1,1,0
2022-01-14 07:02:04,697,1,1,1,1
2022-01-14 07:02:11,698,1,1,1,0
2022-01-14 07:02:18,698,1,1,1,0
2022-01-14 07:02:25,698,1,1,1,0
2022-01-14 07:02:32,698,1,1,1,0
2022-01-14 07:02:39,698,1,1,1,0
2022-01-14 07:02:46,698,1,1,1,0
2022-01-14 07:02:53,698,1,1,1,0
2022-01-14 07:03:00,698,1,1,1,0
2022-01-14 07:03:07,698,1,1,1,0
2022-01-14 07:03:14,698,1,1,1,0
2022-01-14 07:03:21,698,1,1,1,1
2022-01-14 07:03:28,697,1,1,1,0
2022-01-14 07:03:35,697,1,1,1,0
2022-01-14 07:03:42,697,1,1,1,0
2022-01-14 07:03:49,697,1,1,1,0
2022-01-14 07:03:56,697,1,1,1,0
2022-01-14 07:04:03,697,1,1,1,0
2022-01-14 07:04:10,697,1,1,1,0
2022-01-14 07:04:17,697,1,1,1,0
2022-01-14 07:04:24,697,1,1,1,0
2022-01-14 07:04:31,697,1,1,1,0
2022-01-14 07:04:38,697,1,1,1,1
2022-01-14 07:04:45,697,1,1,1,0
2022-01-14 07:04:52,697,1,1,1,0
2022-01-14 07:04:59,697,1,1,1,0
2022-01-14 07:05:06,697,1,1,1,0
2022-01-14 07:05:13,697,1,1,1,0
2022-01-14 07:05:20,697,1,1,1,0
2022-01-14 07:05:27,697,1,1,1,0
2022-01-14 07:05:34,697,1,1,1,0
2022-01-14 07:05:41,697,1,1,1,0
2022-01-14 07:05:48,697,1,1,1,0
2022-01-14 07:05:55,697,1,1,1,1
2022-01-14 07:06:02,698,1,1,1,0
2022-01-14 07:06:09,698,1,1,1,0
2022-01-14 07:06:16,698,1,1,1,0
2022-01-14 07:06:23,698,1,1,1,0
2022-01-14 07:06:30,698,1,1,1,0
2022-01-14 07:06:37,698,1,1,1,0
2022-01-14 07:06:44,698,1,1,1,0
2022-01-14 07:06:51,698,1,1,1,0
2022-01-14 07:06:58,698,1,1,1,0
2022-01-14 07:07:05,698,1,1,1,0
2022-01-14 07:07:12,698,1,1,1,1
2022-01-14 07:07:19,697,1,1,1,0
2022-01-14 07:07:26,697,1,1,1,0
2022-01-14 07:07:33,697,1,1,1,0
2022-01-14 07:07:40,697,1,1,1,0
2022-01-14 07:07:47,697,1,1,1,0
2022-01-14 07:07:54,697,1,1,1,0
2022-01-14 07:08:01,697,1,1,1,0
2022-01-14 07:08:08,697,1,1,1,0
2022-01-14 07:08:15,697,1,1,1,0
2022-01-14 07:08:22,697,1,1,1,0
2022-01-14 07:08:29,697,1,1,1,1
2022-01-14 07:08:36,695,1,1,1,0
